swing,session,club_before_impact_ms,club_peak_dps,club_placed,club_sigma_t_ms,downswing_ms,dtl_frame,ext_n_placed,ext_order,ext_order_resolved,ext_verdict,fo_frame,fo_order_resolved,fo_verdict,leadArm_before_impact_ms,leadArm_peak_dps,leadArm_placed,leadArm_sigma_t_ms,pair_n_placed,pair_order,pair_order_resolved,pair_verdict,pelvis_W_fit,pelvis_W_fit_over_peak,pelvis_W_peak,pelvis_Wd_fit,pelvis_Wd_fit_over_peakcorr,pelvis_Wd_peak,pelvis_Wd_peak_corr,pelvis_anch_Wd,pelvis_anch_clos_downswing_p50,pelvis_anch_clos_impact50_p50,pelvis_anch_clos_top_p50,pelvis_anch_ext_before_impact_ms,pelvis_anch_ext_peak_dps,pelvis_clos_address_p50,pelvis_clos_address_p90,pelvis_clos_backswing_p50,pelvis_clos_backswing_p90,pelvis_clos_downswing_p50,pelvis_clos_downswing_p90,pelvis_clos_follow_p50,pelvis_clos_follow_p90,pelvis_clos_impact50_p50,pelvis_clos_impact50_p90,pelvis_clos_top_p50,pelvis_clos_top_p90,pelvis_cons_Wd,pelvis_cons_gamma_deg,pelvis_cons_r2,pelvis_cons_rms_px,pelvis_dtl_at_fo_max_over_W,pelvis_dtl_conf_a_p10,pelvis_dtl_conf_b_p10,pelvis_dtl_conf_min_p10,pelvis_dtl_conf_min_p10_postimp,pelvis_dtl_span_min_over_W,pelvis_dtl_vs_sin_r,pelvis_ext_at_edge,pelvis_ext_before_impact_ms,pelvis_ext_peak_dps,pelvis_ext_sigma_t_ms,pelvis_ext_spikeflag,pelvis_ext_state,pelvis_fit_rms,pelvis_fo_before_impact_ms,pelvis_fo_bound_no_earlier_ms,pelvis_fo_bound_no_later_ms,pelvis_fo_conf_min_p10,pelvis_fo_peak_dps,pelvis_fo_sigma_t_ms,pelvis_fo_state,pelvis_fold_ext_before_impact_ms,pelvis_fold_ext_peak_dps,pelvis_fold_minus_tsq_ms,pelvis_fold_span_min_over_W,pelvis_fox_clos_downswing_p50,pelvis_fox_clos_impact50_p50,pelvis_fox_clos_top_p50,pelvis_fox_ext_at_edge,pelvis_fox_ext_before_impact_ms,pelvis_fox_ext_peak_dps,pelvis_gamma_deg,pelvis_gamma_from_tsq_deg,pelvis_gen_W,pelvis_gen_Wd,pelvis_pair_after_reversal_ms,pelvis_pair_at_edge,pelvis_pair_before_impact_ms,pelvis_pair_bound_no_earlier_ms,pelvis_pair_curv,pelvis_pair_peak_dps,pelvis_pair_sigma_dps,pelvis_pair_sigma_t_ms,pelvis_pair_spikeflag,pelvis_pair_state,pelvis_pair_turn_addr_deg,pelvis_pair_turn_imp_deg,pelvis_pair_turn_top_deg,pelvis_sens10_dt_ms_max,pelvis_sens10_ext_dps_rel_max,pelvis_sens10_ext_dt_ms_max,pelvis_sens3_dt_ms_max,pelvis_sens3_ext_dps_rel_max,pelvis_sens3_ext_dt_ms_max,pelvis_sig_theta_addr_deg,pelvis_sig_theta_imp_deg,pelvis_sig_theta_top_deg,pelvis_sig_w_dtl_px,pelvis_sig_w_fo_px,pelvis_t_sq_diff_ms,pelvis_t_sq_dtl_before_impact_ms,pelvis_t_sq_fo_before_impact_ms,pelvis_th_fo_minus_pair_early_deg,pelvis_th_fo_minus_pair_late100_deg,pelvis_th_fo_vs_pair_p50_deg,pelvis_th_fo_vs_pair_p90_deg,pelvis_tilt_deg,thorax_W_fit,thorax_W_fit_over_peak,thorax_W_peak,thorax_Wd_fit,thorax_Wd_fit_over_peakcorr,thorax_Wd_peak,thorax_Wd_peak_corr,thorax_anch_Wd,thorax_anch_clos_downswing_p50,thorax_anch_clos_impact50_p50,thorax_anch_clos_top_p50,thorax_anch_ext_before_impact_ms,thorax_anch_ext_peak_dps,thorax_clos_address_p50,thorax_clos_address_p90,thorax_clos_backswing_p50,thorax_clos_backswing_p90,thorax_clos_downswing_p50,thorax_clos_downswing_p90,thorax_clos_follow_p50,thorax_clos_follow_p90,thorax_clos_impact50_p50,thorax_clos_impact50_p90,thorax_clos_top_p50,thorax_clos_top_p90,thorax_cons_Wd,thorax_cons_gamma_deg,thorax_cons_r2,thorax_cons_rms_px,thorax_dtl_at_fo_max_over_W,thorax_dtl_conf_a_p10,thorax_dtl_conf_b_p10,thorax_dtl_conf_min_p10,thorax_dtl_conf_min_p10_postimp,thorax_dtl_span_min_over_W,thorax_dtl_vs_sin_r,thorax_ext_at_edge,thorax_ext_before_impact_ms,thorax_ext_peak_dps,thorax_ext_sigma_t_ms,thorax_ext_spikeflag,thorax_ext_state,thorax_fit_rms,thorax_fo_before_impact_ms,thorax_fo_bound_no_earlier_ms,thorax_fo_bound_no_later_ms,thorax_fo_conf_min_p10,thorax_fo_peak_dps,thorax_fo_sigma_t_ms,thorax_fo_state,thorax_fold_ext_before_impact_ms,thorax_fold_ext_peak_dps,thorax_fold_minus_tsq_ms,thorax_fold_span_min_over_W,thorax_fox_clos_downswing_p50,thorax_fox_clos_impact50_p50,thorax_fox_clos_top_p50,thorax_fox_ext_at_edge,thorax_fox_ext_before_impact_ms,thorax_fox_ext_peak_dps,thorax_gamma_deg,thorax_gamma_from_tsq_deg,thorax_gen_W,thorax_gen_Wd,thorax_pair_after_reversal_ms,thorax_pair_at_edge,thorax_pair_before_impact_ms,thorax_pair_bound_no_earlier_ms,thorax_pair_bound_no_later_ms,thorax_pair_curv,thorax_pair_peak_dps,thorax_pair_sigma_dps,thorax_pair_sigma_t_ms,thorax_pair_spikeflag,thorax_pair_state,thorax_pair_turn_addr_deg,thorax_pair_turn_imp_deg,thorax_pair_turn_top_deg,thorax_sens10_dt_ms_max,thorax_sens10_ext_dps_rel_max,thorax_sens10_ext_dt_ms_max,thorax_sens3_dt_ms_max,thorax_sens3_ext_dps_rel_max,thorax_sens3_ext_dt_ms_max,thorax_sig_theta_addr_deg,thorax_sig_theta_imp_deg,thorax_sig_theta_top_deg,thorax_sig_w_dtl_px,thorax_sig_w_fo_px,thorax_t_sq_diff_ms,thorax_t_sq_dtl_before_impact_ms,thorax_t_sq_fo_before_impact_ms,thorax_th_fo_minus_pair_early_deg,thorax_th_fo_minus_pair_late100_deg,thorax_th_fo_vs_pair_p50_deg,thorax_th_fo_vs_pair_p90_deg,thorax_tilt_deg
2026-07-04_Mark-Liversedge_Wrist_01__swing_0004,2026-07-04_Mark-Liversedge_Wrist_01,67.022,1929.934236904615,1,7.958933382834146,281.32899999999995,512x1024,3,leadArm>club>pelvis,1,other,1280x1024,1,partial,120.57,671.3993536992282,1,16.25438906188489,2,leadArm>club,1,partial,95.57780679467832,1.1567512874856725,82.62606476317593,103.49891174016311,0.9073980514851384,77.20298753651434,114.06120122339522,144.624927634795,0.059597295634766345,0.030439204948862653,0.17792021715015505,-48.15500000000128,571.7556927768304,0.04637771000635027,0.09470015880828626,0.07652201540521997,0.15938641958416752,0.02046044678983372,0.04353220358560646,0.33274965208959817,0.39207420927843334,0.16421588653517882,0.2515783158565542,0.051119763587051725,0.11414319101559497,105.27904915786414,80.48742057176679,0.955629676922032,8.111407473402037,0.038493930505483026,0.8111187994480134,0.7455956935882568,0.7455956935882568,0.5917340874671936,0.02088120501754413,0.7776851503053176,0,-48.15500000000128,887.2081440875413,12.648896736617436,0,placed,0.0944339889156829,247.868,,66.997,0.7359667301177979,282.03029049553254,24.808537936622553,bounded,-36.155000000001266,806.3730014811697,4.0000000000000036,0.10942829527047865,0.020755233882499446,0.17850028365257142,0.05885912901954726,0,-44.15500000000128,928.7312407915465,48.22835872798559,92.47093018419349,82.60190297294128,76.59023817861959,196.00000000000017,1,3.844999999998766,3.844999999998766,-47002.78887215588,327.653311818083,146.1679965923113,78.8640963622772,0,bounded,24.5414184399864,19.56077348576094,50.91781100671424,0.0,0.19279420831763275,4.0000000000000036,0.0,0.054192882093927974,4.0000000000000036,2.8776453709248044,3.1172833032852965,2.7181497833350576,5.2609431625221905,3.8381277156105553,-2.5932693991448375,-37.561730600856436,-40.15500000000127,-9.758277017432446,-15.656281865777721,9.256332359869385,12.497303990412673,-51.582059132022785,151.47631699086352,1.1266423981021088,134.4493312572239,126.35802158007965,0.9777571843286007,119.0799159886721,129.23251662614607,134.72721125930966,0.1267650222441694,0.08569268914137795,0.1729702519803148,-28.155000000001262,617.5021568282577,0.09321423210271229,0.23611026067929594,0.12252513487124594,0.22259988154882668,0.055021359272935166,0.20812747045426966,0.12432599541189704,0.2419730499378981,0.11566706317289144,0.26878505998222224,0.10582956494157303,0.2080438076737709,118.17163778990245,78.07099295395966,0.9637402683351228,11.042269506027449,0.3106629285255653,0.7799216687679291,0.7230256617069244,0.7220036208629608,0.6881995558738708,0.003097959853918173,0.8777585499821704,0,-28.155000000001262,736.5805574646981,42.131036249575395,0,neither,0.12859709005812905,127.117,40.188,,0.5606439232826232,411.26574217862833,44.88772709792063,bounded,-28.155000000001262,909.9734689523674,4.0000000000000036,0.16690127112425351,0.037073225478686966,0.17447538716735123,0.07212478505490116,0,-40.15500000000127,867.5025118241824,61.001010521769736,70.53808002386504,129.40257173510668,113.3320917409268,176.00000000000017,1,3.844999999998766,3.844999999998766,,46028.10417999397,503.93881666970174,357.5556393942532,124.64511717701411,0,bounded,15.647062402528384,19.37145607041851,69.60202547676666,0.0,0.20887160693483128,0.0,0.0,0.05880670266107157,0.0,8.607109153614552,7.763247778401388,3.0857988207412608,17.04863059245943,3.2606766372891847,27.729927342665217,-27.884927342666455,-0.15500000000123748,-1.224051395507077,-12.266207762615249,3.0171547051386507,10.720504448462538,-42.13043257809125
2026-07-04_Mark-Liversedge_Wrist_01__swing_0005,2026-07-04_Mark-Liversedge_Wrist_01,72.459,1834.7279341189917,1,7.984558944689864,274.521,512x1024,4,leadArm>club>thorax>pelvis,0,unresolved,1280x1024,1,partial,100.392,639.6210551203724,1,22.936298830209978,2,leadArm>club,1,partial,93.94341663104669,1.0884199594837825,86.31173639594255,105.84479498597179,0.9420155914346559,79.65282530820062,112.3599184008982,127.34579700893603,0.048376984442891846,0.030114347841693867,0.10197206830434058,-32.17200000000098,648.9214858898383,0.03032188049131679,0.06449347568075861,0.04580297477510298,0.16641772416892905,0.012436889631419312,0.04503376438517044,0.34820626825053114,0.40111081975328866,0.13563258259665123,0.1852584268631677,0.029341580749318696,0.0987610431586133,104.46177482141341,82.14091592181852,0.9862401647595022,5.064691937014994,0.0934923202899999,0.7708225250244141,0.7417773008346558,0.7380967736244202,0.5969025254249573,0.01770351118625793,0.8308587498821702,0,-32.17200000000098,832.894698791738,13.256940114229828,0,placed,0.0800828374310352,241.117,,,0.7548005282878876,358.5513580563528,24.05870427646226,neither,-24.17200000000097,778.3375260212846,4.0000000000000036,0.11185756677086459,0.014993732278078209,0.14357624332182306,0.028943170593321854,0,-32.17200000000098,859.6216638637218,59.66654824347999,84.39781587870604,84.37202518308824,80.7873404556969,nan,1,3.8279999999990544,3.8279999999990544,781297.8767913226,392.1585078398941,109.70158059224099,16.75765010656065,0,bounded,24.365463721140962,14.250087382413515,49.55610385123717,0.0,0.19556324584297857,0.0,0.0,0.05564943494124358,0.0,2.2149594836299267,2.338977045037402,1.8156061869889555,4.106172565911117,1.9875147663830843,6.785707868417479,-22.957707868418442,-16.172000000000963,-6.297856928677749,-10.113922936360632,6.385873372997265,11.119914068298764,-53.965137057645585,149.68266013823913,1.0877958978858702,137.60178764154855,131.58094487848743,0.9679304798712127,120.80046686721326,135.94049119725503,137.8014075822756,0.12573103778563655,0.0860456819042893,0.20302173019812209,-24.17200000000097,617.673474389618,0.11294691848843336,0.18935134369149892,0.11044726851857933,0.1707770416014037,0.07174618450527581,0.12895784179887287,0.11599833167057894,0.22668767972374196,0.10663159442813541,0.22020609905103503,0.144527798785533,0.16991343455826716,124.3556041884144,80.0969634192473,0.9725972084080479,10.443627978073701,0.29764924097083906,0.7986597418785095,0.7068983912467957,0.7068983912467957,0.7083702087402344,0.009858041691534761,0.9170671925709499,0,-24.17200000000097,700.2107954753176,28.115125354040572,0,placed,0.10996891024970713,261.213,40.081,,0.550053745508194,600.0303681673954,9.525922298735884,bounded,-20.172000000000967,842.1267145290001,4.0000000000000036,0.14392305990660237,0.04885953971659018,0.18027079969201742,0.10865406365864372,0,-24.17200000000097,805.83012836844,63.166322570314584,71.95231267070972,131.03035488550444,117.45112161360903,176.00000000000017,1,3.8279999999990544,3.8279999999990544,,184699.28928887012,516.2991061346821,295.2067907126084,56.5386660100101,0,bounded,17.35574798211199,14.066292851626324,74.1646381034279,0.0,0.20966987177389304,0.0,0.0,0.05899155550166704,0.0,6.62098730451233,6.375361949656729,1.9295075982920904,14.269769546384035,1.5,28.83299494853997,-21.00499494854091,7.827999999999058,-0.6522606705084726,-10.291949884170688,1.5743290405778887,9.84289912240506,-43.76386738399421
2026-07-04_Mark-Liversedge_Wrist_01__swing_0006,2026-07-04_Mark-Liversedge_Wrist_01,61.88,1966.563628168787,1,8.441759287784233,274.6299999999997,512x1024,4,leadArm>club>thorax>pelvis,0,unresolved,1280x1024,1,partial,113.836,669.3609761642404,1,22.23913991665718,2,leadArm>club,1,partial,95.32332090806186,1.112667246963715,85.67100466755306,105.5158144380033,0.9583258023042271,77.66224221686034,110.10432379499532,131.29571479505842,0.03220569381629934,0.03692758795232376,0.10992599179561324,-26.79100000000112,598.1153877435386,0.045143843557613084,0.10956059461284687,0.057418920836441845,0.12828161482119566,0.01905252108282607,0.06833918065151352,0.34231557346705155,0.4322876733160831,0.18856590877964363,0.2159851065763265,0.042915826805964175,0.14234499452344868,95.30267999366768,74.8640908263791,0.9075503786912648,13.50206670367089,0.42518202757427664,0.7688931226730347,0.7458580732345581,0.7422358989715576,0.6033069968223572,0.02509178064365592,0.8108225214649462,0,-26.79100000000112,813.8209030931439,13.352833158293942,0,placed,0.07836699516992818,174.212,,80.346,0.7375696897506714,317.8043280161581,28.13365129811203,bounded,-22.791000000001116,794.1782045017615,4.0000000000000036,0.11968611104089051,0.017362657248777946,0.20229646099006182,0.04844767493586588,0,-26.79100000000112,837.1744234413213,53.67431433592208,66.48379579445493,84.40156236670582,78.1110225149776,nan,1,1.2089999999989054,1.2089999999989054,386695.80600999366,508.9218353045132,123.6085160372272,25.284505432036255,0,bounded,25.38966330408529,13.767494969410333,49.80583965859175,0.0,0.20328041039614927,4.0000000000000036,0.0,0.05713176550514801,0.0,2.452884078931809,2.6185005422191217,2.5154848597812274,4.342035641935466,3.89549045940447,61.614010743286315,-20.405010743287377,41.20899999999894,-7.747379608950505,-15.925585975774466,8.199252220678657,11.663816757484806,-53.45097654265134,147.75151651430758,1.0914156317177108,135.37603111087085,129.11333405512661,1.0364305814023709,118.26717292620242,124.57499457457756,136.2343811063004,0.07825036273775976,0.08293134860550344,0.20912740356949433,-22.791000000001116,659.8800653106439,0.08361822393359442,0.20379191102573738,0.1149184694512847,0.183497741444485,0.02867914935023541,0.10734724620978156,0.08344797216099942,0.21895555616699588,0.105051583755005,0.22108427006116224,0.14728065903256637,0.18075364003270913,124.38701017981296,82.64376842103798,0.9740911950777025,10.27539375701551,0.2354791415687451,0.7533506751060486,0.7652838826179504,0.7482292652130127,0.6953266501426697,0.008816021529544674,0.9153077968599937,0,-22.791000000001116,754.9996143012453,30.645213690579634,0,placed,0.11404206276176557,247.816,46.905,,0.529588520526886,374.7289782303684,11.993722192011777,bounded,-18.791000000001112,836.8895242220497,4.0000000000000036,0.13004487434068265,0.01826343044718004,0.14960522495183692,0.09930731493784584,0,-26.79100000000112,843.8807527421484,64.97832231499561,75.61593799798601,131.03943192609816,115.45659293077516,nan,1,1.2089999999989054,1.2089999999989054,,20271.831361584424,564.853898372478,351.9092015737409,186.3304431448069,0,bounded,14.437456372888535,13.690145136737641,77.12681453650528,0.0,0.20689932020008484,0.0,0.0,0.05834369776576876,0.0,7.896222158953664,7.495846735389636,2.1749317884413624,16.380147630543362,3.0861963113167254,20.72544836407575,-19.516448364076844,1.2089999999989054,-1.5364616294343678,-10.765358202810475,3.7617317701309116,7.641874060354306,-44.44211063146545
2026-07-04_Mark-Liversedge_Wrist_01__swing_0007,2026-07-04_Mark-Liversedge_Wrist_01,29.037,1836.0552031405268,1,9.447303079929789,274.58900000000017,512x1024,2,leadArm>club,1,partial,1280x1024,1,partial,100.47,714.9299225629304,1,16.038287762713363,2,leadArm>club,1,partial,98.92575582394423,1.1671101144329328,84.76128738890209,100.10958840162678,0.8588116975640324,75.91591737256624,116.56756502686397,137.42371945379492,0.05117670911351113,0.03192376433059907,0.12030098446413895,-32.19300000000081,499.66476586190595,0.07931123915736943,0.10253308079488645,0.08494158721526845,0.12318340121677925,0.027561416266252414,0.09429965542224582,0.34945562380244855,0.40603960548529217,0.2552396917997115,0.286594636831373,0.02252493461220917,0.17528374608578906,99.45102184363789,81.61039260506479,0.9429924682566269,9.963141267900763,0.10900154191299541,0.7942451238632202,0.7617563009262085,0.7617563009262085,0.6064454913139343,0.00989975560807331,0.8632833425266899,0,-28.1930000000008,776.8032069524585,424.5890000000001,0,neither,0.08880712893920685,107.156,87.148,,0.769151896238327,185.16950883639416,56.93880310307063,bounded,-24.193000000000797,755.654893884132,4.0000000000000036,0.11713463613516853,0.033325250781269355,0.2819860694076265,0.028412771753525967,0,-28.1930000000008,803.9115136008327,50.1100277950991,97.04016357119932,87.48178771318993,74.72189996698832,132.0000000000001,1,3.8069999999992277,3.8069999999992277,300239.1401176823,511.43164795276334,nan,274.58900000000017,0,bounded,23.08983821246584,14.279156254900872,50.43424718460458,0.0,0.2005382446198575,4.0000000000000036,0.0,0.056834137727210854,0.0,nan,nan,nan,3.357762827194157,nan,-8.723147412379895,-19.469852587620906,-28.1930000000008,-10.107709391044777,-14.855161725359675,10.107709391044777,12.40921434707716,-52.43856806339819,147.42779092557728,1.090423255365479,135.20235394848,125.79085999150938,0.9858999035355507,119.92852557367073,127.5898897447995,131.68190331843417,0.1328336773705886,0.048531718226842324,0.24551526999986784,-20.193000000000794,617.4448891037737,0.15054116008960733,0.2174183248073113,0.1499418444688354,0.20046095627712673,0.05255381156613881,0.13790031290582497,0.11789835217249944,0.2087413726224595,0.11208928945439545,0.19097471416778256,0.20013162762988412,0.2093485596362617,119.1634051933202,80.68628041715952,0.9685753869659469,10.697367177579068,0.26082315711658927,0.7406860589981079,0.7918550372123718,0.7406860589981079,0.7260666251182556,0.010726273820566325,0.8693829191516067,0,-20.193000000000794,701.5903447313855,424.5890000000001,0,neither,0.13775569222451364,207.635,,,0.5650606453418732,467.75688034632276,15.550222907733986,neither,-8.193000000000783,824.5796649913625,-8.000000000000007,0.13219556192101198,0.03610624941889584,0.14997895856842347,0.18573950687341512,0,-24.193000000000797,759.6318108348187,61.87133573399706,74.15370649120398,129.82583799170948,114.19567809225885,192.00000000000017,1,3.8069999999992277,3.8069999999992277,,131231.97902211672,549.4148771327345,nan,274.58900000000017,0,bounded,13.110411006871079,13.9110503396143,74.53220123294557,0.0,0.21067207819783357,0.0,0.0,0.059225197093670044,0.0,nan,nan,nan,16.219763320773335,nan,23.21050488658072,-19.40350488658149,3.8069999999992277,-1.194754937698659,-11.958397165275851,2.9052996426539317,9.778118429715844,-43.1527462724223
2026-07-04_Mark-Liversedge_Wrist_01__swing_0008,2026-07-04_Mark-Liversedge_Wrist_01,53.32,1611.7774218863278,1,13.043507477746317,281.2649999999999,512x1024,4,club>leadArm>thorax>pelvis,0,unresolved,1280x1024,0,unresolved,33.542,705.1921216113036,1,17.948295380116928,2,club>leadArm,0,unresolved,95.67949527731129,1.1216275872307835,85.30415653696338,102.43732009593194,0.9578731291092851,77.67236336154355,106.9424717981046,125.98540029548961,0.04210476373312311,0.026072256344597644,0.12647387577724944,-30.602000000000906,698.924930327154,0.0664287252812038,0.12080474014429947,0.07516419833393728,0.12678185907035475,0.016640557846510307,0.044566005648185456,0.3203550404788307,0.36126849699850716,0.1670829787567406,0.23289705345993436,0.04708095563534209,0.07167549155762268,103.12153130576286,84.00782830883958,0.9442730536247722,10.362930591090985,0.12529528339443177,0.7762466669082642,0.7416216194629669,0.7416216194629669,0.5955894231796265,0.016822049549514682,0.8439326664956619,0,-30.602000000000906,940.5783422374178,10.866110540791306,0,placed,0.07951664855844405,167.481,19.973,,0.7538237690925598,213.20433473908642,38.29621552051906,bounded,-26.602000000000903,904.0224526599916,4.0000000000000036,0.11586987975879537,0.016637496290363707,0.17640601144192425,0.047088078393358046,0,-30.602000000000906,970.3086566280157,54.766569184556424,97.54894555292034,84.66850754064447,77.57877218549463,nan,1,1.3979999999991222,1.3979999999991222,566187.210880903,459.3336509826327,117.17888863533165,20.345091976564124,0,bounded,21.479748603298745,16.803157084015275,50.461406685488065,0.0,0.19366928018601987,0.0,0.0,0.05519205584149354,0.0,2.268371589716792,2.4780382033211876,2.9706523504993987,3.6940597523621626,5.516020371482877,-7.009748246318281,-23.592251753682625,-30.602000000000906,-7.928822278833786,-10.83603534328639,8.155645380611267,11.588147650928045,-52.58076280840743,146.6597354696228,1.1044950007663747,132.78442669985847,130.17451027611787,0.9601096834519168,120.02483001580414,135.58295736388865,137.88283723710336,0.13191989560314976,0.07731864084584328,0.1793174397258155,-26.602000000000903,678.4938174726283,0.11764826872213408,0.21545195747830678,0.1056270781095221,0.19121429591876105,0.05790284498592624,0.1628745165632792,0.10534874717989084,0.185981452004932,0.09352021037486302,0.20045538310680722,0.10412924304119797,0.13464939839719878,125.72021316577057,82.19439078807368,0.9609467184270937,12.312188530378132,0.2945278481653468,0.7699220180511475,0.8056449711322784,0.7699220180511475,0.7052106022834778,0.015061265950325595,0.9118704107111497,0,-26.602000000000903,787.8978422413692,24.557980784803956,0,placed,0.11513553508373818,140.737,,,0.5357861280441284,505.4081039525565,27.548158232845335,neither,-22.6020000000009,923.1810277679373,4.0000000000000036,0.1740785663147617,0.0489109035730253,0.1410013609001276,0.08197697949307436,0,-30.602000000000906,907.5152868872767,65.48204262565119,71.94533903072208,131.68805232770998,117.40602319986642,180.00000000000017,1,1.3979999999991222,1.3979999999991222,,-2096.6415205478734,541.1157472082705,263.97063288826433,281.2649999999999,0,bounded,12.725466338855725,17.182479068749718,74.26043563836701,0.0,0.20627119515192088,0.0,0.0,0.058198925659266085,0.0,6.228016129755019,5.638549180463486,1.9306610747004784,12.684785064344194,2.729645754412676,25.151354482703336,-23.753354482704214,1.3979999999991222,-0.9350526679666925,-12.422752544448363,1.6960574482272792,11.046680899655698,-44.69338866377526
2026-07-04_Mark-Liversedge_Wrist_01__swing_0009,2026-07-04_Mark-Liversedge_Wrist_01,55.739,1924.5872672459602,1,9.21778371969748,274.4690000000003,512x1024,4,leadArm>club>thorax>pelvis,0,unresolved,1280x1024,1,partial,87.088,655.9690920129758,1,22.70479482458889,2,leadArm>club,1,partial,93.80696124269573,1.1201510766378042,83.74491905526043,100.76350585140263,0.94626900392717,78.08437297365242,106.48505386229256,126.34782039824584,0.022992127083690805,0.0650021074459115,0.15489859212381063,-26.821000000000872,694.4217647988205,0.04913064578696369,0.08856163316961108,0.06830594048902217,0.14810953908069202,0.01841234529980218,0.09829394239031353,0.17743191439989903,0.37976935217060853,0.13333545905309419,0.29588777918113046,0.06349003977165424,0.11081181109658489,93.84094020348437,78.21470215870754,0.9396970910046413,10.57739292304506,0.37023013294091955,0.8012505769729614,0.7516958117485046,0.7516958117485046,0.6262325286865235,0.004427093587033287,0.8156272206742757,0,-26.821000000000872,955.6346333184168,10.443305311089777,0,placed,0.09235587095843013,160.677,40.183,,0.7717724442481995,316.6298442801526,26.58560237600845,bounded,-22.82100000000087,915.5666553208009,4.0000000000000036,0.133515195406807,0.017706879855941438,0.13457590164664546,0.06225000239816414,0,-26.821000000000872,979.936793973765,54.81080170695373,70.66611184879908,83.39341803174864,76.66944919137082,76.00000000000007,1,1.178999999999153,1.178999999999153,959094.1732268624,458.34867135651467,123.01381471831736,16.01626753974841,0,bounded,23.971427821440702,17.40903224077592,50.498557325114646,0.0,0.1990575334450615,0.0,0.0,0.056495607592873406,0.0,2.524500380913252,2.6148967534184333,2.7659581508496456,4.199512811920572,4.493807649329438,43.747916587488334,-22.568916587489163,21.17899999999917,-7.760220225474333,-8.954638532637922,7.363129235652522,9.893287251861835,-52.58428508052826,145.22978837668748,1.0904049067048394,133.18886175555298,125.6413905525412,1.003877262473441,117.43765762620515,125.1561273964657,132.57539462469694,0.10470863096038663,0.08261524415353771,0.20109151262910807,-22.82100000000087,697.6099376852235,0.14184247948964213,0.2107577711153794,0.131122811338876,0.21020545174107189,0.045896113626139545,0.10531618698512443,0.11174478648690922,0.2200605822900555,0.06649348006595157,0.19206475652020732,0.12816935223832182,0.15290154049377927,122.03077206753225,82.11836168986521,0.950226408631237,13.673546182109689,0.3391921881824215,0.7840326428413391,0.7902240753173828,0.7642236351966858,0.6856996655464173,0.00691524533725516,0.8825987734717724,0,-22.82100000000087,797.6178245438814,26.93824682303467,0,placed,0.1246259277329257,207.563,40.183,,0.5497644245624542,408.8928383507301,21.289978223438027,bounded,-22.82100000000087,906.7386378337544,4.0000000000000036,0.16269124691274145,0.03257507415174277,0.10085079444064449,0.11081517743091918,0,-26.821000000000872,877.6175066033856,64.40020354404024,69.21704933740793,128.46457720335405,114.21226976023084,176.00000000000017,1,1.178999999999153,1.178999999999153,,184165.6393020609,546.6549458252612,340.61538732221675,60.81949741903636,0,bounded,10.685336624730713,17.844710157916907,74.71373341175713,0.0,0.2072322610654202,0.0,0.0,0.05842701175493934,0.0,8.245515531515931,7.26518680681053,2.1530599650837976,16.1002445338327,1.5,28.5032163088923,-23.324216308893142,5.1789999999991565,-1.2079583913141247,-11.56830176104701,2.3837894162527524,10.370667317595636,-43.19273029443917
