swing,downswing_ms,elbows_addr_bias_deg,elbows_fit_before_impact_ms,elbows_fit_imp_deg,elbows_fit_peak_dps,elbows_fit_rms_px,elbows_fit_sigma_t_ms,elbows_fit_top_deg,elbows_fit_w0_over_addr,elbows_imp_deg_ref_max,elbows_maxdown_over_addr,elbows_pw_before_impact_ms,elbows_pw_peak_dps,elbows_sig_w,elbows_square_before_impact_ms,elbows_top_deg_ref_max,elbows_w_addr,pelvis_addr_bias_deg,pelvis_fit_before_impact_ms,pelvis_fit_imp_deg,pelvis_fit_peak_dps,pelvis_fit_rms_px,pelvis_fit_sigma_t_ms,pelvis_fit_top_deg,pelvis_fit_w0_over_addr,pelvis_imp_deg_ref_max,pelvis_maxdown_over_addr,pelvis_pw_before_impact_ms,pelvis_pw_peak_dps,pelvis_sig_w,pelvis_square_before_impact_ms,pelvis_top_deg_ref_max,pelvis_w_addr,thorax_addr_bias_deg,thorax_fit_before_impact_ms,thorax_fit_imp_deg,thorax_fit_peak_dps,thorax_fit_rms_px,thorax_fit_sigma_t_ms,thorax_fit_top_deg,thorax_fit_w0_over_addr,thorax_imp_deg_ref_max,thorax_maxdown_over_addr,thorax_pw_before_impact_ms,thorax_pw_peak_dps,thorax_sig_w,thorax_square_before_impact_ms,thorax_top_deg_ref_max,thorax_w_addr
2026-07-03_Mark-Liversedge_Wrist_01__swing_0003,287.9149999999999,35.8017371303529,47.91499999999971,-10.877014274866736,1119.8667621310685,9.141357896040907,14.951774328003884,70.67216351519852,1.2362729873725173,9.958562524842344,1.2329755612570013,43.91499999999971,1429.8037828850447,10.149663721981103,11.914999999999676,71.67642142437998,92.88099965803542,23.8909385976668,31.914999999999694,-21.63889708135939,886.6791438143899,0.8690494518302709,7.888106377466161,39.685596598334406,1.0882428006306177,21.169530727582657,1.093711357417706,43.91499999999971,1556.034139775151,9.690268080159557,39.9149999999997,40.35942694466178,77.08717188474976,18.563308596158677,-16.08500000000035,-1.6786466278447993,682.9141685827249,4.2406584699429635,16.43843734125062,58.21455900425846,1.055618082042285,1.78859904241413,1.0548829515913734,191.91499999999985,941.9191301180315,11.829525416589174,3.9149999999996687,58.300921961704155,129.25317024061536
2026-07-03_Mark-Liversedge_Wrist_01__swing_0004,274.7230000000003,34.77421902850734,50.72300000000007,5.773411171522357,1315.0652335936586,6.680270569772329,21.384703775258526,73.35295239616195,1.2128017489677312,8.835884402167338,1.2174248668980099,46.72300000000007,1681.1426863928846,9.640424402632679,-37.277,72.10654139246775,99.23277663875822,22.097254690772466,34.723000000000056,-16.4766651732456,1101.6446538646683,0.4953605259282828,7.542472332656513,39.24735896868785,1.0768527519005038,16.99967205107166,1.079276464937129,34.723000000000056,1339.1716812335787,2.0212193428158223,38.72300000000006,39.39624347429591,79.50637656230506,11.231788921014083,-29.276999999999997,3.42065359692651,623.1070889455265,5.923967835497011,15.648926125740683,55.13567503528055,1.019734619543776,2.7831433052674233,1.0195267522078266,190.72300000000018,773.9652078930944,3.827988038302294,-5.276999999999976,53.90608151017387,136.35574739999322
2026-07-03_Mark-Liversedge_Wrist_01__swing_0005,281.4190000000001,38.84775220803436,41.41899999999987,-3.8096852684257,898.2059682361589,10.228244758861045,19.11078811096556,70.9581042065224,1.2777504264566815,10.63105705703328,1.284001215897554,21.418999999999855,1057.4444980173264,17.364954530169406,13.418999999999848,72.9614511646617,93.76409105173406,21.682902688114545,41.41899999999987,-16.41528727323156,509.63449949134235,0.8057153429284638,58.965149782637674,39.70818339430702,1.070764208489553,15.373749655202655,1.0761449331553294,49.41899999999988,1244.4893950161545,18.67963127744317,45.418999999999876,41.03259901465355,80.26643221298039,19.46954654488296,185.419,-1.6960479915924127,731.4223566326733,4.247510097447195,11.925695879998889,62.74640322910408,1.0613593321654373,2.9562429850821395,1.0606492154548892,193.419,827.0460761987738,6.403131965936139,5.418999999999841,63.373788926924135,135.11548848862049
2026-07-03_Mark-Liversedge_Wrist_01__swing_0006,281.5440000000002,36.009690551369374,41.544000000000025,0.21582249599985992,1234.514223839441,9.074976421994231,19.95550606279437,77.97598608130494,1.2392280235321314,1.8627544126043383,1.2362199038738275,45.544000000000025,2177.683148074549,13.179846723737834,-10.45600000000002,78.00303649296248,98.09648527899594,22.405299681156222,41.544000000000025,-19.485585125949672,970.8220153702084,0.7770020043805839,9.521904571390476,43.97043195885355,1.0823995663566226,18.610152370872353,1.081653150670537,41.544000000000025,1211.7519425630062,3.3194424866036143,33.54400000000002,44.85346427598084,81.39509868031494,16.24081237642656,-22.45600000000003,-0.3182857135025233,831.6469742555963,2.9591599618511712,15.304320377665341,63.109217427233745,1.0421492127622258,1.599506229497012,1.0415639057295785,-26.456000000000035,826.9207962866928,5.51941229123983,1.5439999999999898,68.58546636045085,135.49390252143746
2026-07-03_Mark-Liversedge_Wrist_01__swing_0007,274.48499999999984,36.70620552473122,34.48499999999966,-1.017798538656485,1147.7755425558814,5.904619022716989,15.26069752301281,74.02700957693884,1.252566004234996,6.652791424261276,1.2473324040122853,34.48499999999966,1677.7584064410355,18.03652565548674,-9.515000000000384,73.08881389472614,95.68065302335621,20.87174449752772,34.48499999999966,-16.43106620113756,718.6961369591938,0.9432931946440802,10.583005244258372,40.58431359800412,1.0648769181626372,16.491256625580032,1.0702280584549115,22.484999999999644,1221.5908761993048,5.670641697034065,26.484999999999648,41.15110753270617,78.76970163166767,12.972594510206294,34.48499999999966,-1.627973768461126,517.7141889798868,3.4687490168945936,11.234866364235156,61.74082996551163,1.0275442144907845,2.643698170029381,1.02619090502212,262.48499999999984,830.6230911691043,7.210105281681946,6.48499999999963,63.506222750322344,131.20694732984342
2026-07-03_Mark-Liversedge_Wrist_01__swing_0008,281.342,35.88544103651273,41.34199999999977,2.0954867046835335,1031.630596964257,3.7358622132093813,13.840359661351142,78.32085993478904,1.2426942761821058,7.2313228511366665,1.2342774458962307,37.341999999999764,1756.0064789165306,18.484354869820002,-14.658000000000282,75.82284810156641,91.2037823966263,21.080800476303747,25.341999999999754,-22.790593643353485,1051.3080849769005,0.6716112387844452,8.000000000000007,43.58742286270445,1.0663675944171036,22.49778255836953,1.0717262255448277,37.341999999999764,1655.5182321014925,7.2354931659491495,33.34199999999976,43.601893475899566,75.6402550785315,13.812671320882874,41.34199999999977,-3.4357990067394137,628.2289710415845,2.7395211208011685,13.449494001221353,66.39291905759241,1.0309996845215212,1.5412935440336943,1.02977968061356,37.341999999999764,755.6857158769267,5.707713881114511,1.3419999999997323,63.610433477013444,121.15556182712012
2026-07-03_Mark-Liversedge_Wrist_01__swing_0009,261.28499999999997,35.25903517350819,53.284999999999805,11.328359208867175,1049.7078363777985,4.35901878025676,13.597385369580772,76.81035644079402,1.228242119163661,12.476489934835204,1.2246639487082058,-38.71500000000027,1226.0395994306325,15.093216789814898,-26.715000000000266,73.0308231185061,91.9551453891453,19.788055845594876,37.28499999999979,-19.579181928370733,753.3544737978744,0.39951328864866875,9.775252199076794,41.16690069016692,1.0638535526087232,19.010893100083194,1.0627541856512188,49.2849999999998,830.158736861026,6.887646334639127,29.284999999999783,40.904884709676686,73.79271446267737,12.522536857780972,-10.715000000000252,1.1421246569366943,761.5700996752777,2.1045231129452624,15.776212754932326,62.34981159150987,1.0250410946615116,2.1364924232131854,1.0243689204770605,-22.715000000000263,935.907972258166,6.592896546852131,-2.715000000000245,61.19639366724658,120.62027520953491
2026-07-03_Mark-Liversedge_Wrist_01__swing_0010,267.99300000000017,32.557714857412435,43.99299999999995,9.349425835955708,1162.5377695709603,5.6428804877433025,16.000000000000014,75.9595097644524,1.1818726315043218,10.517889260480404,1.1864510304330174,43.99299999999995,1671.5203164304003,13.177882967225107,-12.007000000000101,72.49991171904449,89.63857799266952,16.15455304180208,43.99299999999995,-20.13871198289657,773.5108473924846,0.3333075391419535,16.653327995729075,39.68331362384412,1.0359029608898924,19.93309403046492,1.0411085034069267,43.99299999999995,1559.0667065398184,6.397059973134724,39.992999999999945,40.2967820909169,74.75024120818773,13.388377706518483,43.99299999999995,-2.9380942531196426,926.8558281155991,1.5913643791694834,18.42703328144702,66.70954312802324,1.0275574651183106,1.8874350627278975,1.0279363625948383,43.99299999999995,1120.1761162911753,3.929613882794102,3.9929999999999133,68.74167746146826,116.42457195979843
2026-07-03_Mark-Liversedge_Wrist_01__swing_0011,281.31800000000015,33.73043765109284,41.31799999999997,-5.296358052384222,1293.275313726747,5.915843990504714,14.787382008545903,75.7380129905431,1.205426419245942,9.406755019379014,1.2024155315013811,33.317999999999955,2475.5817656189733,18.54055253734682,25.31799999999995,72.60197856665644,88.04247420685928,20.584944925590396,25.31799999999995,-17.133137723504742,702.4338591033206,0.884790652119294,19.310331143947003,41.14705964358778,1.0628616393142116,18.385650420814702,1.0682026525770967,37.31799999999996,1164.5626323995662,9.249078033427638,33.317999999999955,41.50411668225282,72.26897341101967,11.835526610006523,-38.6820000000001,1.6326402921444962,1034.254540316671,1.9164359939528106,13.046923860520629,67.30287575804662,1.0258143102920942,1.3067431870943087,1.0217213864249945,-34.6820000000001,1322.022726417382,6.770130032118516,-2.682000000000073,69.01512946620231,117.23355591516679
2026-07-04_Mark-Liversedge_Wrist_01__swing_0001,281.4519999999998,37.516300869892625,25.451999999999586,-12.330791853673754,1159.7756452058488,13.18452971898171,25.29822128134706,75.58135555954176,1.2590639516410596,14.114381680012546,1.260747695686343,185.4519999999997,3408.9475224583493,12.715911988050648,17.45199999999958,79.75072705325584,94.93548955465418,9.169367742583987,25.451999999999586,-6.156475307553713,636.7347148475822,0.6052357446219752,16.000000000000014,40.389440741112224,1.010527525186161,9.243921519028202,1.012943799149306,29.45199999999959,881.1320346073757,3.434557205074309,21.451999999999583,40.05075800352964,84.06241081306663,17.195719087028785,233.45199999999977,-3.55788468470173,787.8932485324972,2.582041158154081,11.234866364235156,74.69666791557302,1.046691622595391,3.8966160061939603,1.0467910867683823,229.45199999999977,818.8376960833773,1.710543376041086,13.451999999999575,71.6377410226829,129.46351333501013
2026-07-04_Mark-Liversedge_Wrist_01__swing_0002,274.68400000000014,39.454896985291484,34.68399999999994,-8.459678461293228,1144.0995263054572,5.796736643592745,16.43843734125062,75.4847585367622,1.2982186699381797,9.45590500808853,1.2951269794150604,182.68400000000008,1537.0045924220908,11.358846645287118,18.683999999999923,74.35340097439472,89.99885223744167,6.681104899912038,-45.31600000000013,-9.940450440127096,738.3295245888055,1.5256477068696879,16.31631766736057,43.89713344080223,1.00180317381856,11.101751120648428,1.0068373606215084,38.68399999999994,1089.0598845210711,4.2312288135896425,30.683999999999934,48.16275142257051,83.60818773201518,21.91346196235068,162.68400000000005,1.1475649323051489,895.0425392743006,2.085580116016839,47.098006563146875,73.67353507708813,1.0782495545251662,1.610555623573862,1.0778782181209625,-13.316000000000106,659.0918089908638,3.1137166577291495,-5.316000000000098,74.4343514448828,127.11885153963371
2026-07-04_Mark-Liversedge_Wrist_01__swing_0003,281.2550000000003,38.74411357442562,41.25500000000004,-9.470645875834025,1056.7527358891743,11.419904304564072,19.855030149113926,74.73539844964492,1.281921486881663,9.929001507027378,1.2821354677329442,201.2550000000002,1827.9131617075682,9.957112964046608,17.25500000000002,75.6343996158344,92.23990057101511,13.018767052779657,-46.74500000000003,6.662165186421313,663.3931412353666,0.9776632623186464,16.206994374857636,44.4229937851487,1.021843391561428,9.114534319326523,1.026381777996252,-18.74500000000001,785.159437008185,3.593083171609018,-10.745000000000005,46.681279041043325,84.65614028805825,19.314488245223142,217.2550000000002,-4.290084776665048,749.4008971659746,1.6911988843435193,77.83458243109057,69.88467986689987,1.0596827036739662,4.600883432795496,1.059639313891577,213.2550000000002,806.4174898164745,1.6014001374476434,13.255000000000017,69.85579936201543,129.30922229833627
2026-07-04_Mark-Liversedge_Wrist_01__swing_0004,281.32899999999995,53.2916864732244,201.32899999999987,-57.619879993030516,1999.9999999999998,27.50176630382659,11.717745327304046,73.882349911705,1.6645992258988784,41.39308282437398,1.6729640461295259,189.32899999999987,4033.705989697767,6.898075952080881,185.32899999999987,73.66735046916243,88.81989712762746,7.363559903879048,-46.67100000000035,8.902369959744163,948.4923496013743,0.9710379872809297,22.744962812309325,43.919691288127865,1.0079896973767246,6.921482626707897,1.0083157048816878,-46.67100000000035,1464.9608510152361,3.8381277156105553,-38.67100000000035,46.74406728962471,82.19692132194102,19.732310877153456,25.328999999999713,-0.544322178027068,503.51948615580716,5.008997484930697,16.59986613065166,68.85567750878384,1.0630388102714672,0.8551179547798363,1.0623828031071445,329.329,575.9115183421472,3.2606766372891847,1.3289999999996915,68.06473535069325,126.55441868357255
2026-07-04_Mark-Liversedge_Wrist_01__swing_0005,274.521,55.509955983683405,210.52099999999996,-57.38474075487203,1999.9999999999998,28.65502911790063,15.26069752301281,76.28660866360595,1.7571339770292336,42.40325357374367,1.7659637960092798,178.52099999999993,3881.605883570427,9.535059083765514,182.52099999999993,78.70719285788763,90.29915915303971,13.484039284786887,-13.47900000000024,9.734434060380304,905.921506905568,1.0474425162844856,19.95550606279437,44.525459531673455,1.0248205248513815,11.329406950527424,1.0283464597831917,-25.47900000000025,1113.8612235954436,1.9875147663830843,-17.479000000000244,49.02301257391357,84.02927245727429,19.028504235192504,146.5209999999999,-2.711702842945085,748.1662235323664,2.7481690440058575,29.93325909419156,71.09779034341405,1.0577897517162054,3.7421355735756143,1.0578020140881041,14.520999999999784,712.6293686752107,1.5,6.520999999999777,74.5398184898179,130.102758677695
2026-07-04_Mark-Liversedge_Wrist_01__swing_0006,274.6299999999997,37.128940075483584,34.6299999999995,-7.719530150978912,1007.9712177278421,8.479279827230405,18.654758106177646,70.10795420538912,1.250429135410562,10.573268445698385,1.254265841250951,18.62999999999948,1191.2060443964808,12.64708067245571,14.629999999999477,74.85887578215511,92.24656459172955,16.76204376203035,50.62999999999951,-11.551361116540503,957.5495238252013,1.492518190780534,7.972173828734273,42.845496682884985,1.0391528134509664,13.103322896540675,1.04437468688517,34.6299999999995,1272.1816688892225,3.89549045940447,38.6299999999995,46.93783209422213,81.99457733105768,16.059031335908436,2.629999999999466,-0.25644002967384494,617.6981295400211,5.288569944679948,9.591663046625447,71.09925358932996,1.0406076916457323,1.9242770767453143,1.0406074160487504,10.629999999999473,691.9978259509311,3.0861963113167254,2.629999999999466,76.75165515675464,130.13977523791613
2026-07-04_Mark-Liversedge_Wrist_01__swing_0007,274.58900000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-04_Mark-Liversedge_Wrist_01__swing_0008,281.2649999999999,36.278164276217744,41.26499999999966,-5.047830095359463,1017.332332687315,9.507684399316204,15.534906930308074,73.34471303930482,1.2345014171915945,6.286650749006812,1.2404580200261042,209.26499999999982,1775.5970362730245,12.395551312109745,5.264999999999631,75.85261202451001,89.97318846352582,11.794941873129083,41.26499999999966,-13.333363560609566,1135.1397385733674,0.8656494780457743,8.844332774281074,44.759586722892294,1.0164621530946074,17.85218462518932,1.021570003110158,-38.73500000000041,1460.1574456390756,5.516020371482877,-30.7350000000004,46.46328165739914,83.48172045577388,8.619305828313404,153.26499999999976,0.711993369159623,925.2194469459135,2.457641919160185,43.73658524495131,72.01257774469619,1.011186783111594,1.5888359033232473,1.0114230739503283,109.26499999999973,683.0906009562992,2.729645754412676,1.2649999999996275,73.53777116423957,131.27932236966214
2026-07-04_Mark-Liversedge_Wrist_01__swing_0009,274.4690000000003,35.41861167410225,34.46900000000008,-6.208104136258632,1200.4888689964755,12.41114192355358,25.845695966640193,73.15623104317706,1.2345799382568188,4.049477222658329,1.2270848320190633,190.46900000000022,3975.3763013530092,10.216600784488431,10.469000000000062,73.38733190574088,92.08675672169814,13.534783152688673,18.46900000000007,-10.850703989171212,722.786234757031,0.8603023651400218,10.81151649348458,46.09505921094137,1.0305900519410789,8.983699859602913,1.028565293645507,26.469000000000076,1172.7534680374235,4.493807649329438,22.469000000000072,47.74514842930484,81.60425874976066,18.839394798210638,18.46900000000007,-2.515014934225579,643.3129331173666,6.092084264802565,16.532795690183008,71.57525903336705,1.056602654897754,3.0451723187430733,1.0566050183200346,14.469000000000065,626.2461530630821,1.5,6.469000000000058,74.16432247577521,126.04741751413792
2026-07-04_Mark-Liversedge_Wrist_01__swing_0010,274.5660000000001,47.19003735321482,178.566,-52.527892048280094,1999.9999999999998,26.61281039454362,12.934664879909175,73.96512319194333,1.4641635831660615,35.12516650409684,1.471521189111619,158.56599999999997,5140.142558702693,9.710824015011722,162.56599999999997,73.42666291907378,93.99316521234222,15.721475159101852,-45.4340000000002,11.959349786152444,1116.609682902864,1.00213502238463,21.62303298696916,45.45371474808007,1.0376953318390676,11.171268292635022,1.038863623828839,-37.43400000000019,1518.5978417726158,3.239669073981124,-29.434000000000182,48.40632131172471,82.9431908812318,14.387997350287444,146.56599999999997,3.2379835110679656,977.9149108126727,4.893048847019027,30.95516470998376,71.36650352829693,1.0317768576038189,4.292468160294341,1.0323803656337447,146.56599999999997,795.0225227672546,2.657794394618695,-5.434000000000161,75.41835412620425,130.46367287285642
2026-07-04_Mark-Liversedge_Wrist_01__swing_0011,274.6550000000001,36.973045728762415,18.654999999999866,-0.7204671056365375,984.8404096253123,5.503489725840992,17.18445680129448,73.60814619963216,1.2497468424705125,1.2918346294371792,1.251692068644335,30.654999999999877,1070.4463932568815,11.516763826754788,2.654999999999852,73.78759388755599,92.38947384304137,13.95973394995338,34.65499999999988,6.3642632230482565,595.0302508280748,0.38797104735687193,13.449494001221353,42.9584420420544,1.025281163078918,10.138763371398328,1.0304333297275559,-29.345000000000176,1111.1417235451026,3.349641838916933,-21.34500000000017,43.709068809127686,80.8205720002777,14.119492322235743,34.65499999999988,0.20604844410482265,594.4393137384649,5.988551128865041,20.379046973682463,73.11063599108357,1.031390364404637,0.8158446188584534,1.0311520520855504,30.654999999999877,595.0924577535146,2.7300776842099745,2.654999999999852,74.63739353123532,127.56099388900947
2026-07-04_Mark-Liversedge_Wrist_01__swing_0012,274.508,40.05050633069883,34.50799999999976,-6.385012217194136,1168.1269639336588,8.746209456651927,11.234866364235156,72.2027840200812,1.3051602380964047,6.783404705948162,1.306374079610885,190.5079999999999,1616.1544696741996,8.6583101228535,6.507999999999736,75.98790315142193,91.52684566879662,13.922539338138618,34.50799999999976,-13.981614074032604,1142.696920595712,0.7906528061251138,6.497862896539315,41.601905265254054,1.0251159547209514,18.050230556848188,1.0302672911768354,34.50799999999976,1287.3557389043222,3.246109192779462,30.507999999999758,45.33831419136369,84.08885605078784,18.011846291486698,34.50799999999976,0.21356095680544243,618.780993173487,1.8787274530091578,13.856406460551032,73.86204852572646,1.0510602709456467,1.386379231261354,1.051532888013122,34.50799999999976,575.6555366432789,1.8748680184546052,-1.4920000000002709,75.10143430079154,127.45493804586059
2026-07-04_Mark-Liversedge_Wrist_01__swing_0013,267.7909999999999,42.70156045606199,59.790999999999705,12.848807026195054,814.5737790471667,7.047913391679545,22.225485871454488,71.79711910032455,1.3539328429838997,14.270796558444726,1.3607365256119575,175.7909999999998,1518.384500068229,10.556111672778393,-32.20900000000037,66.7313509456651,92.32306808369033,14.823357407063241,-48.20900000000039,6.694295469033582,817.0337404406513,0.8166125670003535,24.53059314407218,47.66828732175392,1.029254439647645,7.393835425010749,1.0344265725101958,51.7909999999997,1711.674211676607,3.006203033433965,47.7909999999997,47.860815790431296,84.96169283068865,18.75704558700506,11.790999999999663,0.7465370403604471,642.7087151553216,3.432251811208705,7.272474743090483,67.21751919315588,1.0555964004366387,0.7072446965401087,1.0560882164376102,7.790999999999659,631.5581089895312,2.061979582209974,-0.2090000000003478,62.922629518447415,130.96367096800998
2026-07-04_Mark-Liversedge_Wrist_01__swing_0014,268.02799999999974,55.4989473460438,188.02799999999965,-56.989676294850945,1999.9999999999998,29.38313863533557,16.0934769394311,78.07264853252782,1.7566427377468727,41.5111392562723,1.7654700881878116,184.02799999999962,4330.734538005406,9.71325614311368,180.02799999999962,78.16403750294164,90.91323070778346,9.977574711782644,-47.97200000000057,-2.2530447525913115,582.3810654453438,0.6873990490402917,11.294049564064952,43.37334059804661,1.0162209099774273,2.10200575885577,1.0153566163258012,-19.972000000000545,744.596586628451,3.1022877621158234,4.027999999999476,44.68162742999187,85.06129665118732,21.581738763213803,108.02799999999957,5.425671813117522,617.592919506675,3.241843560012396,11.135528725660054,67.5431928886368,1.0749059664448224,5.917640324792839,1.0753916583333931,-19.972000000000545,642.6195891067697,2.282020655804609,-11.972000000000538,67.36157074505805,129.7377450416934
2026-07-04_Mark-Liversedge_Wrist_01__swing_0015,274.5689999999996,39.14608162830679,50.56899999999942,2.249846404247083,1029.4242527339577,6.268917487947476,18.463176565501655,73.508233848664,1.2829788113905827,6.3244139840000875,1.289425941096063,-45.431000000000665,1590.0578548464368,11.40053287054515,-37.43100000000066,66.57494570873037,89.20595245917772,15.050147907920044,-45.431000000000665,16.380731320059933,1295.9180450175559,2.0119824421598325,15.776212754932326,48.674842189407656,1.0313372431976104,15.562246821391811,1.0355194285684055,-41.431000000000665,1608.034116832886,3.6430503241291903,-33.43100000000065,54.153543621664205,83.45237967190957,15.13967717766994,146.5689999999995,4.766231467631383,935.6744154945687,3.9312345316480313,12.055427546683429,71.4611820342616,1.0356094651009389,4.947009790810351,1.0359559586843703,146.5689999999995,678.1086043479647,2.73713411921335,-9.431000000000633,73.67342390329878,127.84008882700172
2026-07-05_Mark-Liversedge_Wrist_02__swing_0001,274.667,37.52801999607422,322.66700000000003,-374.06697503655306,1999.9999999999998,50.68203438174241,149.37499418874944,-52.454958139065475,1.254641011639859,18.55322848835586,1.2609457403415667,310.66700000000003,3094.699924116605,12.588837320641572,302.66700000000003,63.60276519543415,95.42237286029888,12.172259687114465,34.66699999999978,-20.210259464674902,941.1999411578987,0.852466889740075,18.281745601069467,35.341689879809245,1.0178839710496987,20.088422474293566,1.0229989658790941,34.66699999999978,1385.5924891743953,4.162982033286249,30.666999999999778,34.84976386986289,82.97307371290762,17.785223755834274,2.666999999999753,-2.347332856479851,729.9494413213285,4.16844669785788,8.615231988880065,56.452946017223745,1.0494432790448691,2.8625165812406843,1.0501904961518223,14.666999999999764,709.8360250434819,3.277399102911235,2.666999999999753,59.94374312175912,132.17244895359357
2026-07-05_Mark-Liversedge_Wrist_02__swing_0002,281.2549999999998,37.2010716132911,25.254999999999583,-4.803405979936751,939.3550961448576,11.434067537743209,15.08494466531303,67.7566562249764,1.2594405669795539,6.019549715903568,1.2554634474289266,197.25499999999974,1417.3057162959476,12.388821464957967,13.254999999999573,63.014502354989574,96.17516734274537,15.844771547192556,25.254999999999583,-11.811289762601813,642.420502878356,0.5523107757761817,9.775252199076794,35.81792557014554,1.0351298190802658,12.089591330136367,1.039495704760661,33.25499999999959,1093.6208500075365,3.710637734779241,25.254999999999583,36.38195055595381,81.45338901222132,21.251062782601885,9.25499999999957,0.5681087896740126,726.5378265634004,0.9429688486760677,13.26649916142161,61.7258738653818,1.072643841677941,1.0723550133283402,1.072960053788848,9.25499999999957,735.7493469583726,3.344611844749796,1.254999999999562,61.458645845038475,131.97954528088192
2026-07-05_Mark-Liversedge_Wrist_02__swing_0003,274.65399999999994,33.53683659523998,66.65399999999977,9.018631310337215,1057.4453860544304,10.551089087346838,19.218047073866117,65.27560630569253,1.1937171389441714,10.462778931856086,1.199715717531825,222.6539999999999,1431.4903456945221,10.109656147044811,-25.346000000000313,61.25282713247602,96.26738652362299,13.029739240371553,50.653999999999755,-20.867465035046305,1092.8590645203449,0.40184441241572494,6.497862896539314,38.08417262001203,1.0212951082442316,21.596300316425214,1.0264272444665643,50.653999999999755,1428.4323277636558,3.784671434820033,54.653999999999755,38.93506251190398,82.37034797060355,17.019307873137326,-13.346000000000302,-2.0184069533622115,687.3887846846811,2.5428937361648343,10.24152766382482,55.86989747817976,1.0458570401197462,2.3068659734194976,1.045799561400849,170.65399999999985,758.1576105277811,4.089017813750116,2.653999999999712,56.052872157307355,131.76985043316293
2026-07-05_Mark-Liversedge_Wrist_02__swing_0004,281.35600000000017,34.897683841973716,73.35599999999998,14.194806612240482,941.2028572698815,9.487494820643342,18.366636418607893,67.49797358683122,1.2131557231032608,13.597641388348196,1.2192519830145367,-46.64400000000013,1362.3222924398651,11.372724159284234,-38.64400000000012,64.77573421120823,93.68364029470355,15.950273066864742,41.35599999999995,-18.198934321611144,958.366269579018,0.47689986565560694,4.61880215351701,38.53248695656525,1.0348407918233615,19.10887259495536,1.0400409968073983,45.35599999999995,1445.8303448950842,3.6176194355751243,41.35599999999995,37.25736565890312,80.83068813220191,17.793269991417358,169.35600000000005,-2.3619602413326275,697.920051679334,2.8912983499648344,9.977753031397185,59.52808871713488,1.050714336012918,2.4193976042459058,1.0502378178878882,25.355999999999934,620.1927230042871,2.895697780092304,5.355999999999916,59.29720138696332,131.11778746272722
2026-07-05_Mark-Liversedge_Wrist_02__swing_0005,267.6409999999998,32.98904910197457,75.64099999999962,7.9844785215090415,1062.2852000292366,13.568551555268183,25.263060428661912,67.49687491552136,1.1879529480539794,9.655744851089999,1.1922153359261574,195.64099999999974,2034.0221460143048,13.180490408689284,-32.35900000000047,67.28515613876553,97.50632862636482,12.932388467169755,43.64099999999959,-18.22060547028354,683.9582340080068,0.3838705947226003,7.542472332656513,36.42485587915439,1.0211014948890351,19.047933934538825,1.0260252974473643,43.64099999999959,1314.3412905973012,3.6405742114510544,51.64099999999961,37.69499038025001,84.77602466262368,19.83431050524378,171.6409999999997,-4.3419536832338625,634.321674509573,3.6573764910700857,7.542472332656513,59.039041408607744,1.062898626986826,4.35523826850922,1.063063303434513,183.64099999999974,720.0649674153293,2.605796373729423,7.640999999999565,57.25763678042006,134.7849006474689
2026-07-05_Mark-Liversedge_Wrist_02__swing_0006,267.8879999999997,46.3868910254997,299.8879999999997,-334.12459538106486,1999.9999999999998,53.75021424740163,153.76605607220353,-23.39742333867453,1.4424780092259577,29.703421811451953,1.449726642438148,247.88799999999966,2750.3249523805493,12.648109692294506,299.8879999999997,19.98262954010247,93.53255838561361,13.947796871360099,43.88799999999948,-16.69126257826993,1074.1322212006905,0.48589696558017215,5.9628479399994445,37.68068507582065,1.0284660188450971,17.13205443519304,1.030379988881209,31.887999999999472,1220.15911120306,2.184416093601858,35.88799999999948,38.06956762515086,82.68758199246327,22.224328583852255,171.8879999999996,0.49020752496639114,777.0489634770463,2.121715468183584,14.590712418826207,62.6129323965601,1.0801119112438164,0.41302794368807944,1.0802518390089444,-28.11200000000058,708.5648187426509,2.8093657647454893,-0.1120000000005561,63.31129253758105,131.52264701080338
2026-07-05_Mark-Liversedge_Wrist_02__swing_0007,274.7010000000003,45.18918872981279,258.7010000000003,-328.45401172311347,1999.9999999999998,54.64864739588484,152.77397975077082,15.798005725117179,1.4118119379228293,31.704450805007156,1.4189064702742,242.70100000000028,2787.826673545085,12.410345167632665,310.70100000000036,22.86479149114109,97.05883246016191,19.749805929315077,50.70100000000011,-21.528737689758138,1408.3897341897027,0.5268625064857122,6.497862896539315,41.12962365680149,1.0571867257981242,22.175746449585535,1.0624992219076625,50.70100000000011,1795.257670460307,2.895407292204087,46.70100000000011,41.814226368803155,82.2952773916389,23.93607657689174,162.7010000000002,-0.2742092466548878,738.1475388132383,4.414462482830797,13.792107243718146,57.376758026759454,1.0942336331196951,0.5376138779337992,1.0940934903109258,174.70100000000022,631.7648481861357,2.5162798779286764,2.7010000000000645,61.81606497991659,130.51431305618786
